cell_id,TP53,MYC,HIF1A,FOXM1,E2F1,NFKB1,SP1,STAT3,AP1,RUNX1,SMAD3,YAP1,CTNNB1,EGFR_TF,TWIST1,ZEB1,SNAI1,KLF4,SOX2,OCT4,GENE_001,GENE_002,GENE_003,GENE_004,GENE_005,GENE_006,GENE_007,GENE_008,GENE_009,GENE_010,GENE_011,GENE_012,GENE_013,GENE_014,GENE_015,GENE_016,GENE_017,GENE_018,GENE_019,GENE_020,GENE_021,GENE_022,GENE_023,GENE_024,GENE_025,GENE_026,GENE_027,GENE_028,GENE_029,GENE_030,GENE_031,GENE_032,GENE_033,GENE_034,GENE_035,GENE_036,GENE_037,GENE_038,GENE_039,GENE_040,GENE_041,GENE_042,GENE_043,GENE_044,GENE_045,GENE_046,GENE_047,GENE_048
CELL_0112,2.6029982122057667,2.3186457290203673,4.045789815170601,2.79410078105667,2.3169479589599415,5.096334790878952,5.300712268467799,2.3627603460594986,1.4238778352480885,4.495178940571888,2.284502027894002,4.121636279213482,1.366097961785732,4.293228162172758,1.850639450502519,4.0241175621898595,3.021366544244438,2.0511984503130947,2.552786416197761,3.9532079272128042,5.1156642084659785,3.4459934021599223,1.4371981455046325,0.9959315229590611,1.4312103971021697,1.5248765612007884,0.7249305884319664,1.4049765814049722,2.6148380447000914,0.5489881949054627,2.040698155852325,2.684243626780127,1.0199170775306066,3.1490092485530226,0.9558363799829079,1.6829384297855976,1.1579065282957655,1.1577770396132843,0.9913877647288986,1.914176952503347,2.0634982638857875,1.307071188437744,0.6838722780201616,1.6513367035729223,1.6669692873693889,1.2112374152795584,3.433621872569191,0.6175689032773005,0.44546265839383553,0.9366763663438462,1.925551205065055,0.7961861061915696,0.8265577764008867,2.1717008623909475,1.701098062049253,1.6299192191944771,1.9951404716801246,1.0913369708436753,1.1168452424228794,2.023623337999857,0.6890486572291661,0.4623838340501747,1.0869307657910476,2.1499329261918163,1.53384836630003,2.072272336016221,0.4925559822870189,1.5805113029675333
CELL_0613,1.268524140256347,1.0570643996956428,1.84915975505867,0.8858007271371479,1.0000282398357487,1.2235447749722272,2.579708847755255,0.8372035126010899,0.7864441403964866,1.1828445627049775,1.7278312415088737,1.4491982748586192,0.9030981826441825,0.7829991271602957,0.9079254342789701,1.140303732021478,1.214203630656864,1.027861392950833,1.0202300365416215,1.0178045848974253,1.365746174685845,1.6457569035338584,3.0757043961210946,1.571508223373999,0.794039699851482,0.7161720050064061,0.8807044272215155,1.5996119902347867,1.2581774302903639,0.7291621114052879,0.8633063964408033,1.8826645276436076,2.0430814964820194,0.5060220338347765,1.3650140513735236,1.7210353683684023,1.069684037116634,1.848495892841417,2.4836013200861853,1.845859556235006,1.4498485814048014,0.8590173358704367,2.434490792833805,0.8411278528309221,1.5261541213722438,0.9542425511183256,0.8103559600470576,2.0841457204089004,2.1369568628828604,0.7926355207384149,1.4849979296747584,1.153420243706297,0.7637537908991306,0.8580512623172857,1.046594872593498,1.352314710538211,2.7391281245671992,1.842830006751185,1.3547190279884493,1.168705161363777,0.638441827652419,0.9535062797784699,1.927985598705426,1.7868003885699795,0.7347282980989166,1.0870263336637285,0.7166128870641482,1.615630493701913
CELL_0270,2.376036920818018,2.3445445204870925,2.088596129020542,5.893263587914002,4.207711574082738,3.0321695652263534,5.157264488302476,1.6404792321584327,1.7642363739891729,1.2571068212737553,2.2710316144187646,3.204895263302594,3.130345654407702,3.1890936827029686,1.7084341813059523,4.142344355640765,3.3063703188456413,4.0278056042678045,1.4090209886871614,3.4027922463871336,1.2071814517048378,1.5323407539657254,1.5444357278142233,0.9453365333203765,1.8449552901805968,0.42328944366756,1.0776584189283311,1.457672348408449,1.136013657180654,0.5414767487914122,1.9719318354481115,0.7231100133684654,1.3050521429185542,1.457200746642571,1.363307287775121,2.4217864321306197,1.3143847954534233,1.6715104894817767,1.3126499852413074,1.8339608779856889,2.709455381675395,1.445956318445103,1.995560930100108,2.7945314878027254,2.6607076559591,1.1133297482653757,2.26645327992444,1.5286508974139978,2.359889978962094,1.7937659487607795,1.5493477532573996,1.6769657179963497,1.5336016336991998,1.563874698035828,1.2468044271428071,1.1902196021217872,3.259544509766886,1.7138871117590382,1.0134370149332557,1.1750271859241357,2.2890324714201817,0.934173259720296,0.643383801496929,0.6674942050616337,0.5686513353335264,0.7051057910981577,0.747939662101955,2.6982912163014263
CELL_0432,2.190200651397105,3.963494494009884,2.6818780355904326,4.8364935937549465,4.521234656653648,3.268998796837283,2.6226570296298832,4.412197529891317,3.89137205692,2.2846751299586354,1.7662886381863272,2.676705747454254,5.507801414142998,4.752139147406214,1.9252753801499622,1.8830579670983498,5.002178611685531,1.9074087357864853,3.6829649821799166,2.348017872808332,3.8093602084451406,2.573061088039635,1.4731885717552557,1.5709631527474195,0.9567069222967636,1.1291127932354708,1.4532458730561213,1.4554529676683994,2.2375353422285387,2.183745378981382,1.7511686938655815,0.8190803527795792,0.8346793326953516,0.8659347366095458,1.5185563967700966,0.49009279543032025,1.3456302138107077,2.730053915384832,1.884029845031094,1.1327362824375131,0.9520595373863541,2.0195155226778345,1.5730677331865928,1.1933730266039968,1.0054996282831683,1.4024090317918574,1.1600714731521606,1.9980861251107138,2.510757619379683,0.6813869580156414,0.7313158843308724,2.6485917769404685,1.466545259669773,0.7665730220125033,2.206981629131437,1.6013428363057192,4.061786416736266,1.2000331259451413,2.3498511801013824,0.6541509004111907,2.7128880677408413,2.1642633058322227,3.0107033329491673,2.352056751429373,1.2846366388824808,0.75159077749196,0.9989740764377708,0.5595764092116107
CELL_0638,0.9512362344678206,0.8566436045238007,0.8915325733921345,0.8971482627972127,1.084077186940806,0.8669785985936342,0.934338920066055,1.3575820032226025,1.317948998405907,1.838427251725936,1.2240716779806537,0.7245646442268012,0.6961357115320596,1.1480309912410396,1.0893047233510458,1.0252914191183224,0.7755243456003711,0.8282663805159111,1.5260190774133477,1.500818292604134,1.8866951491201758,0.7214836707065898,1.4504815953402896,0.9671539071979522,2.3271472116765564,1.3731118842807533,0.4726251220986921,1.1155134879927269,1.453246013768845,1.0850145020291486,0.8122349860424487,0.4255077575201309,2.648795201344037,3.537897034939698,0.8053587217069206,1.3488997941994125,1.012987268741132,1.8240889172029855,1.087660074532132,1.0803329575321672,0.7187447229457298,0.901314095248798,1.7360518009954573,1.551080485438347,1.1584614971873257,2.112412046407496,0.736178404509099,0.773105740723478,1.141533006017991,1.8167750010541839,2.345876183853176,0.4695402742551844,0.9399116715359588,2.0297861676008613,0.712443104482456,0.5104385746876005,1.089099628363634,1.949263414256419,1.3233788803205875,2.0058842274234103,2.3915786217228794,1.9847821484885502,2.1799744541293538,0.6489159547751215,0.9834801947397207,0.8349514825334329,1.048264213304646,1.8137568148468788
CELL_0220,3.199041288572604,3.2235264432285504,2.3008083396668577,3.251663354942966,2.356107952420063,2.5555186646678725,2.282995384121819,1.6937270980435215,3.1846251445734066,3.7966525651725758,3.6912067548770686,4.17022545815958,3.420326738232385,2.427616230341327,4.203281567348089,1.7454161071773329,2.0953727202870978,2.042797049462196,4.627526183349266,4.380292073690232,1.1021178579155793,1.4109864429481107,1.7740276620501025,0.7780612841582977,1.6149013269424448,1.3734567209763393,1.1596936845009727,2.426141121733643,0.8590962117062145,1.5487544953771375,2.7936029585060336,0.9480852278449007,1.1636446377331542,4.360785849087328,1.7112011187691842,1.048018524380989,2.0163972512714055,1.0160811562901062,0.6172643133767162,2.6809788560518406,0.7776104150656118,4.599080133402127,1.0568933597673054,3.9221200660503466,0.6809029225878493,2.2540910127574536,1.7330158150122592,2.052119400056137,2.1902404960304227,1.0524569981334628,0.7015788940304093,1.3159267033775408,1.5091025385350008,1.0661752260813893,1.550809395186277,1.591716136949207,0.856403852947708,1.6445810005238273,1.1810383251789713,0.9512385086883681,2.0010810691764984,0.9153071327269526,1.074296689396324,1.3993746035885286,2.683590965999243,1.486451950267816,1.7579426320769542,1.1632045413796954
CELL_1133,0.692104015894776,0.7799843819614974,1.1279104591687374,1.1067540167907313,1.0305249060581732,1.2255954533018025,1.168265519811178,1.4451803842523507,1.157944725670062,1.8653743739927215,0.797825409134083,1.7941575320794332,1.11448244351445,0.6397468105926076,0.5356859741118376,0.9321393438285034,1.357081841331834,1.4521199810776009,0.8443011069177486,0.9144991414686187,1.1428771490152112,1.8348174491996783,1.309510620588801,0.7227087156132651,1.7251250386514698,2.1333220368889787,0.9132457920562318,1.181885156412051,2.728491856910207,1.0700275028344133,0.8031133786857704,0.9641999430280552,1.0885779901121226,1.9285919603986894,1.0287138412333052,1.6679835943607582,1.4093497557578065,1.2528615000699848,1.229740608091218,0.4953918002895341,1.4932497268035385,1.941976406396281,0.963453889975786,1.9645079848742826,1.0360366556816396,1.1849018952199541,1.3506625572445874,2.114712998801274,0.5684572826865983,1.6088315536980082,1.3851829018364523,1.5486892382788753,1.1689431344443586,1.0776841167197968,2.8004003532428645,0.9538260909187444,1.2321464920726855,2.7780262280780934,1.7926419109056353,0.62758309845399,0.7713039989111227,1.8212722010701052,1.2638023290678013,3.4092531896277913,1.323075475847473,1.6611642641644002,1.4331204669389788,2.048688284859779
CELL_0375,2.745059171047003,3.3811120918480926,2.402432275881911,2.651621201731622,2.6244568551840377,2.3373824829181093,4.911319387561781,3.612612565375316,3.320951349189886,4.151328496924452,2.7027172794305154,2.2040982595257064,2.360681333847196,3.0063094088065436,1.9666180009364416,2.459346325678777,2.4437978943034264,7.027440042560824,0.9905192524068028,2.7958945566253495,2.3694192600086006,0.5381394202707445,4.584355288198989,0.8666934272622845,2.7593098480199396,1.3039624800641654,0.8964315255576801,1.5411933249552539,2.258188001569203,0.6210445873365602,1.9170631864731804,1.341664155698309,1.8013241643057907,1.3572867614323059,1.0141649663276555,0.7737073128464078,1.889519485032799,1.8844499905080592,1.879744989663516,1.6716282638668174,2.1648464516626484,2.726543363966385,0.5282376912753722,0.4185751974439611,3.1866610630604564,0.6903729934060184,0.7841761181244115,1.1690516260183117,0.5903818256064749,1.1153928239553776,0.8402526386543172,1.2012102198824544,1.5525840198910121,1.1368154486309077,1.1084652016575594,1.5357178069230004,2.2753773322402013,3.0086220205632674,1.2101337285914575,3.361692528819326,2.0924872232321863,0.7290563684496192,0.7184895427800931,1.01142079969019,2.7795859886883063,1.0505526323289394,0.5240446374829073,1.2038898976326773
CELL_0490,2.501596686991054,4.611671497533196,1.9272612406942298,3.4188316674780697,1.6176461233856863,3.259512169769955,3.2452612542810693,5.874271103041877,1.606423762218062,2.362322226845651,4.174827210040264,3.4353777913724155,3.2288370324749907,2.0493972362488666,2.3718557384645607,4.943217343369573,2.942902450722925,3.490845178752263,2.8688884884124874,1.8715478090845459,1.5244627816954919,1.3415637361774277,2.3617602646657003,2.3244894961693925,1.654928941752628,1.3986156245606614,0.5830083513503679,0.5729380298026533,1.4062905986412657,2.090319773046462,2.6270801714174117,0.8651352938663742,0.6346895502894299,2.15217632950957,0.8982149414830588,0.6135250810029519,1.0545993385827361,1.0454532428890841,2.611919882672281,2.0809342621011493,0.9336127405789507,2.715502913149932,1.4369357989474374,2.2942771295061952,2.6210873586515033,1.1837691584942711,1.7961756882540922,1.1014425918921713,2.149104257609031,1.4121841831686102,2.1818237497887916,2.893243907294039,1.7746725302331052,1.2882311451858626,1.2989887299463734,0.3077351170861416,0.9451636802098298,2.151761394880989,2.1922767233178906,0.9349298034365683,1.4656331140402972,1.2279753901875554,1.905608136425811,4.07270493408463,1.9236689788004357,0.965519744511409,1.297955372506452,2.7209038599259294
CELL_0884,1.760389196337264,1.5246447324342338,1.3518543695159553,1.067402811485572,1.0216975792538734,1.1835778549384943,1.1653963304703987,0.8016365583427616,0.987218376034268,1.114521109549274,1.3404372344636315,1.084178151849079,1.968654507195262,0.9201710478321903,1.1891338632793287,1.0650559199001042,1.251530024185075,1.1081097744291704,1.0073187210226726,1.3058819668407413,1.5299091105304277,0.7357870104157335,0.6679724981841371,1.6086844965015532,1.1589519959483379,1.6598876510673344,0.9976193694316075,1.3505853104033976,0.9020925430968715,1.4746994629543861,0.8422385951851656,1.28028667190629,0.9670931733728689,2.033638181127987,0.918701770748715,0.9664322184332854,1.0918653098132278,1.762178726139703,1.2018325816925568,1.139794077316564,1.0616881676610894,1.3413564296933251,0.961217365440057,0.8880810175210206,1.1303872856162853,0.9669611151596907,1.0099802922464598,0.5275451500531319,2.065114485276956,1.2304654593542232,1.2150766784468783,0.8812621778555101,1.0159714732754044,0.7762813820675536,0.8592768640611793,1.106646575053386,1.2847565009456765,1.4858629179597511,1.6805221239209658,1.9724921222539202,1.5739591302217568,1.1851709325986024,1.452791581453537,1.1457677511112614,0.836503162620392,2.776765805085166,1.781337257520771,1.4937881066949061
CELL_0802,1.5148761537345237,1.1539790203698517,0.9491892241075102,0.9670268146589328,0.8611663100181798,0.8917931764530169,1.0712083809939223,0.525875563415197,1.6841648232862352,1.2454159264849602,0.8526843675628872,1.7010724404584687,1.3358684839127284,1.393738326661923,0.9966470689195934,1.29414351252127,0.6689386501427113,1.2145523823785285,0.9948175322468019,1.4715635657657566,1.7841053254199093,2.431874608057499,2.2988126344314703,3.128012190738274,1.1762403596268636,1.3662741022265212,1.0816449612475667,0.8535873333868388,1.545445989151958,0.4551390111109317,1.4311274047684541,2.119295636384083,1.7006054953410659,1.6597194096492054,0.5866272882455507,2.3739723447037457,1.0493731402585065,1.527016773310327,1.0253348621250071,1.1377034373454296,1.6791638424685986,1.998930840893903,1.1121317771086359,1.3075067759898051,0.7771105796767519,1.8689050828919413,0.5216586952774002,0.692398993556419,0.47995305956086515,1.079954203428694,1.1622129133963228,1.4196294848859408,1.872922066182088,1.0659969296157774,1.474961759192001,0.684216585821992,1.546047502949713,1.0497135849789982,1.0662016327209953,1.2007213961195002,0.9076083317926582,1.1316441512848057,2.0437117670464024,1.9526008004819564,1.3241249964611077,1.102390040713546,0.9191401695804506,0.820541301351973
CELL_0925,1.4410227047146258,1.1480673622293482,1.6874008097598874,0.870126905116049,1.0140162612170256,1.8671422893981717,1.1390234624472855,1.6263989634156375,0.9649526402729637,1.1473955479104785,1.5172949205243074,1.6473722643010305,1.0776037351614212,0.7309262827133561,0.8405915464477086,0.9839641020279257,1.274298868135863,0.8783591761547609,1.2694049483078809,1.2067365798295528,1.4617691793416567,1.9083983124228137,0.9525291813361763,0.6362661010444338,1.836542278099108,1.9370404997178308,1.1413866146231129,1.2144627499626257,0.5702681846217517,2.5762983341845276,1.9192866291518227,0.8299289731420508,1.8321673580470372,0.5019383043942576,1.1000902582913805,1.111127803912672,0.7668472250219138,1.1724284880917233,1.2515852045426,1.6812041976032701,2.5558582565380292,1.4903758437744192,3.0682062673265897,1.3182779509992624,0.889089669007701,0.9193761069906183,1.1860057694442923,0.9131187646133377,1.7371192107315179,1.1508653404344575,1.3894457897448382,0.8292648568788158,1.6429881237207653,0.9556445728138595,1.9455935630665886,0.9563452065921563,0.9369624017670207,0.8489277623256247,0.7225985388906351,2.0831444715276994,2.0734591850272417,1.6980583507268616,1.0719991336541763,0.6507588856414704,1.7360963161544656,0.8368924957180185,0.8951955593535295,1.2301969002907716
CELL_0709,0.9171707698903627,1.2483016411072847,0.8620128461414294,0.8660859591643649,1.6394427408215069,2.0677402010079864,1.0529482416295564,0.8171702916440942,1.1015193375476549,0.8770133675467522,1.6312384561702542,1.324279340200014,1.3161102470567916,1.0679456683126527,0.8908846144499604,1.517163715400983,1.0693398279107147,0.8098919967150255,1.7603323301135703,2.319405428575145,1.7504042913642694,1.504859152563634,1.5258410357591423,1.148999674296129,1.2408492356387546,0.7784731541076145,0.9798397636634445,1.0258025852481254,1.4182335282501382,1.6333510604000607,1.7816363671589917,2.617950644140275,1.783046249797927,1.6759329535078145,0.7179546405770368,0.6411648237685041,1.412096442676577,1.0818982723442925,1.2951190476808503,0.7882712089046401,1.2258840133125257,1.0019166887849238,1.4692443232653958,1.5536682688843344,1.388570476210467,0.7787156347628768,1.1558118516312252,2.4029515310990357,0.9970369194526137,0.9328814870081523,1.6642212310026843,0.9764315030390281,0.8524983153271011,0.9273950853301871,1.800346690704826,1.1313819089994142,1.6889752450684565,1.9600003923657878,1.0269316760749942,1.145980018969078,1.1119258585805258,0.8880072114702194,1.82429970532146,1.0313842577873913,0.8065156040728934,2.4189693133783883,1.115124433026351,1.191511483129991
CELL_0473,1.486934249079237,2.7170666643114996,2.0363013790812574,3.101332378353462,5.331703614576946,1.4981483351274116,2.181277917716982,2.4083041280283024,2.5788603120818117,4.039214593977198,2.802697182460579,3.5477765747184025,2.3389235040342844,3.2935622776061217,4.100541558190726,2.241354072995191,4.106385691925605,3.0677644602311203,4.563930007913874,2.771620147382741,1.3762270742972977,2.3566472753736423,0.42223412515029296,1.5562155476712107,1.1675392297084521,0.9265863695680387,0.9253639041282856,0.3611164362338332,0.90555338066986,2.573408699910443,2.0462880387302937,1.2266772838683766,0.6665581736209044,2.035893698005636,2.5984736263043047,2.2639188937838974,0.8316340509791489,0.8759560676118825,3.0893342957228715,0.737392089534976,1.7144746081634754,0.554955097709512,1.1616510548645045,1.8086400338817266,1.3297846627639838,1.75410132550363,0.7311749356359979,0.895833255365827,1.7175677466380728,1.9125627010161486,1.5066767935428376,2.167401253456329,0.5894272541282802,1.069189649706482,3.3579876693047406,2.564425339899897,1.853024339686471,1.2489666298871211,2.2646219016802154,1.6729202630833253,0.6320920907087741,2.2208304966740813,0.8754460884532234,1.9735700780352967,0.6017059582937618,3.002693340436636,1.1765092725197115,0.7751736841857612
CELL_0482,3.4728651768529195,2.4498882685757373,3.2312473885378883,4.291992399130781,1.8389492874465985,2.2888228390134775,3.2348580092093706,7.850941527508718,2.1270246284951493,6.794092974218749,6.697734410128517,2.889477065966743,2.6664259748851737,2.2777176719466694,2.9233171677859753,1.7114008180055142,2.9139349756860535,5.467120765327261,2.3527055763880926,2.728386144144864,2.065385097683704,0.6383216207930381,0.8163522564037081,1.8984175511851022,0.5763085811662814,2.0256363953940557,1.6903051556628204,1.9561140346815253,1.067538118436275,1.7418002736023552,0.7511546033604968,1.0971846927245412,1.374609196700515,0.8612463348514684,1.505392157486836,0.7617753261097233,1.5439211859298538,3.224974851373594,0.7201233088754939,1.3347178775774513,0.6011080787868629,0.8900505598536297,1.9174085980415447,1.0883749357187136,1.9565937317348334,1.6127514239107712,1.3070084036291265,0.8067783583162166,1.9016921769408381,1.571557026008411,0.6287508510536333,0.8333823015655889,0.338065897063389,0.6819401353013744,1.1540896709038393,0.79618172602005,0.8906236796478827,2.7054955107330407,2.2578356152103325,0.953768696070642,2.007256405383033,2.4779619462536404,1.8390961825290653,1.5674713902448376,2.3376859711335123,1.9832937842547242,0.7359838291349227,1.2281805824556302
CELL_1101,0.7709313706900557,0.959834597916121,1.367569325831207,1.2907060360467808,0.7192086470828153,1.2133158182825974,0.6697144885717785,1.5982770036970606,1.6049091667580861,0.811059688806941,1.1783858030768941,0.7235679078812187,0.9667740837144208,1.191786403385971,1.1403474387804284,1.2132441482446283,1.1667770353677123,1.2327272476325053,0.9167385138585774,1.0473304466233047,0.9363394729446474,0.9015107178315758,1.1802526404178597,1.123797318549172,0.97732690982243,1.5550133524288865,1.665044933974372,0.8481236803196124,0.9432182143975769,2.2472076277112305,1.0365699801324173,1.8513469916486078,0.915583222499558,0.8982677348368867,0.919197011104254,0.9870309325810146,1.6367361605520416,0.9086788000680782,1.1442360530304942,0.7833611614598923,1.0978166900857182,0.7893140261797686,1.0190629132857112,0.8622374458139632,1.3264102271526026,1.0848090310730503,1.3405184995027037,2.3103382844112463,1.06444944601357,1.1223608561902911,1.396025568482983,2.031082958965028,1.14799761196342,0.3966389949257974,0.7535958234627986,0.4972168809206472,1.525796417705143,0.8196892725504475,0.8606983192472085,0.7691752178075919,1.3994319551105785,1.2179104696302825,0.7387342364923833,1.1302108882754602,0.7834099545579138,1.5594288097763256,1.3960325573937162,1.5344459079240593
CELL_0161,3.2351335654876197,3.561486257043507,3.283519752516623,5.010553185783328,2.0525305524288635,2.2914892750020326,2.205460260178728,4.18738621709517,4.306646105275116,3.59840297049658,4.823006393706482,1.8753281417612842,5.852621289856938,5.525067412489264,4.031944633477204,6.127087799098652,1.5485991017478455,2.435667254524553,2.238662559120139,4.00920003742333,2.2221578776949853,1.0488535413377182,0.9502484700370822,2.861551157016879,0.6453673763796336,1.4850374160928266,1.2642003253028515,1.1369928947719228,1.61084194936878,1.484057558811794,1.6967257617500842,1.4469933127516834,1.6633617456601266,1.4143677288018655,0.9707236607667447,1.3525620789833286,0.9444115160070982,0.9137591060691747,1.1410227378020688,1.271615856413697,1.3738440040356368,2.1344081895857787,1.0520787392701518,1.4894783578208504,1.4319166434628892,0.995695148817107,1.4005575300596216,2.2285713001800422,1.4817933962860044,1.511786349471725,0.9486985647242138,3.612606108500354,0.976111765628881,0.5863187294991764,2.075271648614618,1.2745478396908994,1.1600685399383004,1.027597044154618,3.441327548352457,1.6117090525507556,1.7769094848574654,1.4641982335326842,1.5450013848967348,2.716413123020424,1.1907372693874796,0.6515059349684851,2.083454486926146,1.730396903390514
CELL_0647,1.3532994907829528,0.921279146688322,1.348460645700117,1.1830092150345246,1.1851773738395244,0.466114993972239,1.0424102990007067,0.9235109804323378,1.0592802708922882,0.9727129439643735,0.7713307879272354,0.9995938675854925,0.9758891644901959,1.4485712370430215,1.0595100796455421,0.9311097144625493,0.7603067128850056,2.504508497936931,1.4895452631798223,1.1611970726753924,1.3768559460584844,1.5590252874011612,1.0163107091970516,1.6882872474637158,1.183416146144934,1.0968118140279859,0.8081561034273836,1.788893672019107,1.009337867967087,1.1000038903717984,1.599219458346818,0.8713380010196292,0.901623710415417,1.2280315609081416,0.6430726256715883,1.4186670237646475,1.2055605374135696,0.6266315749179368,0.5151580189932026,0.980068640375975,1.03900757640881,2.0133715551928435,2.833410929194391,0.8703162887767748,0.8681947437920688,2.1628315969864853,1.4196333655713704,5.050427832665864,1.1209111873565454,1.8108931901674794,3.135556702298174,0.7468975570000435,0.8310196152580083,1.4449443834682567,1.1987897413920654,1.3003069306703854,0.8999956435654675,1.2057917823388025,1.0552364826017362,1.5152717340897024,1.7775721795709307,0.6694824589162384,2.0277858570824026,1.235218373979192,1.7848069136415714,1.1389699394661146,1.8872935690492658,1.7336087792332222
CELL_0392,3.8175106071792,4.226353611575953,2.465325853317409,3.365369712077738,4.414969990134617,4.788599353202741,2.9342939388133957,2.750072596408815,3.242840663031453,1.8967028011110263,2.7802926601190237,4.046428172978774,3.883663277034118,2.6963336916403,3.2775207918021096,2.1600683482066647,3.98045788551185,2.9120911330803554,2.6902104353845955,2.599477505898595,1.2279544856255729,3.1100460980693647,1.4749061006060038,1.5579127229201197,2.4196775064325338,1.0506171467933587,1.3271312915134463,2.030785061912928,2.507913457607364,0.4137176069345281,0.9339481133567243,0.8194002136132887,1.2688201441432438,0.8510057545767931,1.8814688025494701,1.4713865249928966,2.1055886772258665,2.1738591075990725,1.8956144030066862,1.1412278274602465,1.422105854771867,1.072039648322462,0.6822441752532642,2.174706958074806,1.2942969945082894,0.6367959642225225,1.7655721206605839,1.2068643397057048,0.4819562260832027,0.6791830254777235,0.9509387928577504,1.4996864144538686,2.0017263685893094,1.9677376175949763,1.8247289901602963,1.3268647309276909,3.1934957247992695,1.9154175142957168,1.5084048242013746,1.7919314363675836,1.1057042899650786,1.3117710877284916,0.47664799343487907,1.1125182826447468,3.2541919886911272,1.4538099157859687,1.423857714893004,2.2239881487499176
CELL_1145,1.0492839202696496,0.860668715788611,1.198945981008613,1.2000938809700292,1.034344726633348,1.0933362271467708,1.9030802454593603,1.737408720580037,1.1672608487570397,1.1707124689293964,1.2887510512942935,1.244082815329133,1.252752716742502,0.691641973344051,1.1227770462438207,1.381744988819416,1.0372354298946522,0.8533841502228607,1.0676860469887177,1.127776470085601,0.7611859365192444,1.5155704612476244,2.0115025396838897,1.2404413810306276,1.2822524429639302,1.3377369781936588,0.6756217832035757,0.927326752307773,1.922518715261851,0.8830111003573486,1.03917216784182,0.7360497973074336,0.9113088536403249,1.5539653059781688,0.703273609912924,0.5993515263259862,1.8094547576271225,1.2227965394889504,0.7663608363349785,1.5035772264292202,0.7821557990871514,1.118579370714716,0.8671645232201277,0.5843850800246064,1.8673000875683423,0.9118555228886863,2.1480973162377586,1.2746274164925024,0.990040589544831,0.7879088359316546,1.2419336480061345,1.4912090872420096,1.7998866634199935,1.5494406348662946,1.1048076017002646,1.5098157251744904,1.0414423759870541,2.226525363461736,1.067127721123046,1.5137182971639278,0.5030995755342247,1.4862679178049722,1.4243926660030088,2.647964545806408,1.0263119575786719,2.3495229853035697,1.2426838952597676,2.2467956257266706
CELL_0318,2.0743420902009477,2.870635185769219,2.8364015475216786,2.812201908990072,3.0425737412147296,3.0964906326352617,2.5271240786223066,4.99824021552885,1.8817604501136662,2.2515344388754066,9.133833168343305,1.9833819793744152,1.7480451914232138,4.030098019020846,1.3088541483017224,2.734340944794211,7.087480870698353,1.6193512905874468,1.3596321778500067,1.6492613470374902,2.4586797016193027,1.491521830602319,1.9748003185436416,1.611199721274154,1.2090020997438677,2.1484234211264543,1.6042527908186188,0.8348614212966079,0.8231591723979028,1.4541381153374944,2.1249089431880064,3.0639663647411792,0.5551001512623394,1.367288968964066,1.7243045867536786,1.5649197856415107,2.2359440944917677,1.8734225304922647,0.8246880447015926,0.8126978844451891,1.578109210298081,2.2150006838019776,1.4502105843537683,0.6132598495237732,0.7996463531142273,1.9074321776706937,1.133916369717417,1.4318662331946281,2.2995398083182685,0.7400004210408383,1.0973285905617167,1.0393168198563336,1.6123637472108887,1.9866386483615786,0.6439503008496896,1.3461273230771658,2.0847825391114645,0.5339819587364442,1.307090636584556,0.7349945311629453,0.9794310356593325,0.3857687066275859,2.708424388569723,1.1298506279120593,0.9015895272903581,1.5906353422325559,0.8015923305747117,0.7644319542507283
CELL_0072,3.725937252603493,4.613574494266662,2.596122298729926,2.1475252508574485,1.9779803965170726,1.3681471295387462,6.837914940999211,1.9323109184388765,2.749718521346311,2.689283174024708,3.3972377641642755,4.163245277875815,4.238415070964397,2.379211248524149,2.809906797048511,3.363667781322203,2.7197053562345794,5.714108147612492,3.6560743164990948,4.03074456477194,1.2533982104316779,2.2454321217443067,1.3445181637080044,1.9808481453913585,1.0866246478320907,1.4885764553163057,0.9030655181379879,2.4800137791610157,0.8896976257247097,1.147413498877486,1.1531759064331593,1.1309119087427502,1.9372082392672239,1.1521976487257557,2.7100369385786345,0.8965174307040782,1.469156953082362,0.9158588732736702,1.6661013750543023,1.339136678440906,1.2491570672627657,2.445470366232896,0.9731948737265071,1.809874632033539,0.9189900751192335,1.4280967305165102,0.7424589736971993,0.9692249251267921,1.295541140801965,3.3445246760970266,1.4196380364765353,3.0874149590071482,1.5070613756348483,1.1123310715853336,2.914441660445404,1.6795212978182734,0.9788657290890966,1.7079361806344142,1.1661440531772387,0.4993155101914882,2.155422111181316,2.3337280907345486,3.3837041608176297,1.667077087744745,1.1920068174436618,2.0492927091476925,2.0645456596381466,3.0622213732487045
